State,Company,Year,Checking or savings account,Credit card or prepaid card,"Credit reporting, credit repair services, or other personal consumer reports",Debt collection,"Money transfer, virtual currency, or money service",Mortgage,"Payday loan, title loan, or personal loan",Student loan,Vehicle loan or lease,Total
IN,JPMORGAN CHASE & CO.,2013,18,15,0,4,0,42,0,4,0,83
IN,JPMORGAN CHASE & CO.,2014,32,22,1,7,0,44,5,6,0,117
IN,JPMORGAN CHASE & CO.,2015,35,23,1,5,1,35,5,5,0,110
IN,JPMORGAN CHASE & CO.,2016,39,26,1,4,0,19,7,2,0,98
IN,JPMORGAN CHASE & CO.,2017,40,37,15,4,0,13,2,2,5,118
IN,JPMORGAN CHASE & CO.,2018,43,23,13,2,5,17,1,0,4,108
IN,JPMORGAN CHASE & CO.,2019,50,17,8,2,4,10,2,0,3,96
IN,JPMORGAN CHASE & CO.,2020,47,29,8,2,8,6,1,0,1,102
IN,JPMORGAN CHASE & CO.,2021,46,22,16,9,12,8,0,0,1,114
IN,JPMORGAN CHASE & CO.,2022,63,30,20,3,17,6,1,0,3,143
IN,"Navient Solutions, LLC.",2012,0,0,0,0,0,0,0,20,0,20
IN,"Navient Solutions, LLC.",2013,0,0,0,3,0,0,0,30,0,33
IN,"Navient Solutions, LLC.",2014,0,0,0,4,0,0,0,48,0,52
IN,"Navient Solutions, LLC.",2015,0,0,0,7,0,0,0,30,0,37
IN,"Navient Solutions, LLC.",2016,0,0,0,8,0,0,0,69,0,77
IN,"Navient Solutions, LLC.",2017,0,0,2,17,0,0,0,221,0,240
IN,"Navient Solutions, LLC.",2018,0,0,6,12,0,0,0,74,0,92
IN,"Navient Solutions, LLC.",2019,0,0,8,6,0,0,0,47,0,61
IN,"Navient Solutions, LLC.",2020,0,0,6,5,0,0,0,34,0,45
IN,"Navient Solutions, LLC.",2021,0,0,9,12,0,0,0,17,0,38
IN,"Navient Solutions, LLC.",2022,0,0,7,4,0,0,0,33,0,44
IN,SYNCHRONY FINANCIAL,2011,0,1,0,0,0,0,0,0,0,1
IN,SYNCHRONY FINANCIAL,2012,0,20,0,0,0,2,1,0,0,23
IN,SYNCHRONY FINANCIAL,2013,2,13,0,8,0,1,0,0,0,24
IN,SYNCHRONY FINANCIAL,2014,1,29,0,11,0,0,7,0,0,48
IN,SYNCHRONY FINANCIAL,2015,1,25,0,8,0,0,2,0,0,36
IN,SYNCHRONY FINANCIAL,2016,3,26,0,6,0,0,1,0,0,36
IN,SYNCHRONY FINANCIAL,2017,0,24,11,17,0,0,4,0,0,56
IN,SYNCHRONY FINANCIAL,2018,0,26,11,17,0,0,0,0,1,55
IN,SYNCHRONY FINANCIAL,2019,1,15,14,8,3,0,1,0,0,42
IN,SYNCHRONY FINANCIAL,2020,0,29,16,12,0,0,2,0,1,60
IN,SYNCHRONY FINANCIAL,2021,1,34,23,12,0,0,1,0,0,71
IN,SYNCHRONY FINANCIAL,2022,3,25,22,11,1,0,4,0,0,66
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2012,0,0,6,0,0,0,0,0,0,6
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2013,0,0,64,0,0,0,0,0,0,64
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2014,0,0,98,0,0,0,0,0,0,98
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2015,0,0,105,0,0,0,0,0,0,105
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2016,0,0,115,0,0,0,1,0,0,116
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2017,0,0,299,1,0,0,0,0,0,300
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2018,0,0,262,2,0,0,0,0,0,264
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2019,0,0,309,8,0,0,0,0,0,317
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2020,0,0,571,7,0,0,0,0,0,578
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2021,0,1,525,6,0,0,0,0,1,533
IN,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2022,0,2,1739,28,0,0,1,1,1,1772
IN,WELLS FARGO & COMPANY,2011,0,0,0,0,0,4,0,0,0,4
IN,WELLS FARGO & COMPANY,2012,12,4,0,0,0,39,1,1,0,57
IN,WELLS FARGO & COMPANY,2013,8,1,0,0,0,52,3,5,0,69
IN,WELLS FARGO & COMPANY,2014,17,7,0,0,1,46,0,3,0,74
IN,WELLS FARGO & COMPANY,2015,6,5,0,1,0,39,4,4,0,59
IN,WELLS FARGO & COMPANY,2016,11,12,0,1,0,33,8,4,0,69
IN,WELLS FARGO & COMPANY,2017,11,7,5,4,2,26,4,1,1,61
IN,WELLS FARGO & COMPANY,2018,10,1,5,3,0,20,2,0,2,43
IN,WELLS FARGO & COMPANY,2019,7,8,7,6,0,15,1,2,0,46
IN,WELLS FARGO & COMPANY,2020,4,7,13,4,0,9,0,1,1,39
IN,WELLS FARGO & COMPANY,2021,13,5,6,5,1,8,1,0,5,44
IN,WELLS FARGO & COMPANY,2022,15,5,4,0,0,8,2,0,2,36
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2011,0,3,0,0,0,3,0,0,0,6
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2012,17,13,0,0,0,46,0,0,0,76
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2013,13,5,1,0,0,43,0,0,0,62
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2014,21,5,0,6,0,28,0,0,0,60
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2015,23,12,0,1,0,8,0,0,0,44
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2016,21,8,0,4,0,21,2,1,0,57
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2017,19,8,3,2,0,14,0,0,0,46
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2018,15,11,7,1,1,1,0,0,0,36
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2019,21,4,4,0,2,5,0,0,0,36
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2020,10,12,6,0,1,10,1,0,0,40
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2021,20,15,3,3,3,7,1,0,0,52
KS,"BANK OF AMERICA, NATIONAL ASSOCIATION",2022,43,14,6,3,11,6,1,0,0,84
KS,CAPITAL ONE FINANCIAL CORPORATION,2011,0,2,0,0,0,0,0,0,0,2
KS,CAPITAL ONE FINANCIAL CORPORATION,2012,0,18,0,0,0,0,1,0,0,19
KS,CAPITAL ONE FINANCIAL CORPORATION,2013,1,15,0,1,0,1,2,0,0,20
KS,CAPITAL ONE FINANCIAL CORPORATION,2014,1,12,0,4,0,0,1,0,0,18
KS,CAPITAL ONE FINANCIAL CORPORATION,2015,2,14,0,3,0,0,0,0,0,19
KS,CAPITAL ONE FINANCIAL CORPORATION,2016,1,13,0,1,0,0,2,0,0,17
KS,CAPITAL ONE FINANCIAL CORPORATION,2017,1,13,9,1,0,1,1,0,1,27
KS,CAPITAL ONE FINANCIAL CORPORATION,2018,4,11,16,4,1,0,0,0,0,36
KS,CAPITAL ONE FINANCIAL CORPORATION,2019,2,27,7,5,0,0,0,0,1,42
KS,CAPITAL ONE FINANCIAL CORPORATION,2020,3,21,10,1,0,0,0,0,0,35
KS,CAPITAL ONE FINANCIAL CORPORATION,2021,6,11,11,12,1,0,0,0,0,41
KS,CAPITAL ONE FINANCIAL CORPORATION,2022,7,20,13,7,0,0,0,0,5,52
KS,"CITIBANK, N.A.",2011,0,1,0,0,0,0,0,0,0,1
KS,"CITIBANK, N.A.",2012,0,19,0,0,0,5,1,2,0,27
KS,"CITIBANK, N.A.",2013,2,12,0,1,0,12,2,0,0,29
KS,"CITIBANK, N.A.",2014,2,12,0,2,0,4,4,2,0,26
KS,"CITIBANK, N.A.",2015,1,14,0,6,0,4,1,0,0,26
KS,"CITIBANK, N.A.",2016,11,18,1,2,0,2,1,0,0,35
KS,"CITIBANK, N.A.",2017,3,13,4,3,1,4,0,0,0,28
KS,"CITIBANK, N.A.",2018,0,13,5,5,0,2,0,0,1,26
KS,"CITIBANK, N.A.",2019,3,15,4,2,0,0,0,1,1,26
KS,"CITIBANK, N.A.",2020,3,44,3,1,0,0,0,0,0,51
KS,"CITIBANK, N.A.",2021,58,17,3,1,1,2,0,0,0,82
KS,"CITIBANK, N.A.",2022,5,14,3,0,1,0,1,0,0,24
KS,"EQUIFAX, INC.",2012,0,0,5,0,0,0,0,0,0,5
KS,"EQUIFAX, INC.",2013,1,0,24,0,0,0,0,0,0,25
KS,"EQUIFAX, INC.",2014,0,0,42,0,0,0,0,0,0,42
KS,"EQUIFAX, INC.",2015,0,0,51,0,0,0,0,0,0,51
KS,"EQUIFAX, INC.",2016,0,0,51,0,0,0,0,1,0,52
KS,"EQUIFAX, INC.",2017,0,0,176,2,0,0,0,0,0,178
KS,"EQUIFAX, INC.",2018,0,0,95,0,0,0,0,0,0,95
KS,"EQUIFAX, INC.",2019,0,0,138,3,0,0,0,0,0,141
KS,"EQUIFAX, INC.",2020,0,0,152,3,0,0,0,0,0,155
KS,"EQUIFAX, INC.",2021,0,0,238,1,0,0,0,0,0,239
KS,"EQUIFAX, INC.",2022,0,0,358,0,0,0,0,0,0,358
KS,Experian Information Solutions Inc.,2012,0,0,5,0,0,0,0,0,0,5
KS,Experian Information Solutions Inc.,2013,0,1,26,0,0,0,0,0,0,27
KS,Experian Information Solutions Inc.,2014,0,0,48,0,0,0,0,0,0,48
KS,Experian Information Solutions Inc.,2015,0,0,35,0,0,0,0,0,0,35
KS,Experian Information Solutions Inc.,2016,0,0,50,0,0,0,0,1,0,51
KS,Experian Information Solutions Inc.,2017,0,0,130,0,0,0,0,0,0,130
KS,Experian Information Solutions Inc.,2018,0,0,104,0,0,0,0,0,0,104
KS,Experian Information Solutions Inc.,2019,0,0,136,0,0,0,0,0,0,136
KS,Experian Information Solutions Inc.,2020,0,1,172,4,0,0,0,0,0,177
KS,Experian Information Solutions Inc.,2021,0,0,114,1,0,0,0,0,0,115
KS,Experian Information Solutions Inc.,2022,0,1,348,0,0,0,0,0,0,349
KS,JPMORGAN CHASE & CO.,2011,0,1,0,0,0,0,0,0,0,1
KS,JPMORGAN CHASE & CO.,2012,0,4,0,0,0,11,0,1,0,16
KS,JPMORGAN CHASE & CO.,2013,1,8,0,0,0,16,1,0,0,26
KS,JPMORGAN CHASE & CO.,2014,4,2,0,4,0,13,0,1,0,24
KS,JPMORGAN CHASE & CO.,2015,4,22,0,0,0,12,1,1,0,40
KS,JPMORGAN CHASE & CO.,2016,7,10,1,3,0,8,0,0,0,29
KS,JPMORGAN CHASE & CO.,2017,1,13,4,0,0,3,1,0,2,24
KS,JPMORGAN CHASE & CO.,2018,0,9,2,0,0,2,0,0,0,13
KS,JPMORGAN CHASE & CO.,2019,3,6,4,0,0,4,1,0,1,19
KS,JPMORGAN CHASE & CO.,2020,8,23,1,0,0,2,0,0,0,34
KS,JPMORGAN CHASE & CO.,2021,4,17,4,0,0,1,0,0,0,26
KS,JPMORGAN CHASE & CO.,2022,7,19,6,1,3,2,0,0,0,38
KS,"Navient Solutions, LLC.",2012,0,0,0,0,0,0,0,15,0,15
KS,"Navient Solutions, LLC.",2013,0,0,0,4,0,0,0,6,0,10
KS,"Navient Solutions, LLC.",2014,0,0,0,5,0,0,0,12,0,17
KS,"Navient Solutions, LLC.",2015,0,0,0,4,0,0,1,5,0,10
KS,"Navient Solutions, LLC.",2016,0,0,0,8,0,0,0,24,0,32
KS,"Navient Solutions, LLC.",2017,0,0,6,9,0,0,0,98,0,113
KS,"Navient Solutions, LLC.",2018,0,0,2,5,0,0,0,35,0,42
KS,"Navient Solutions, LLC.",2019,0,0,4,4,0,0,0,24,0,32
KS,"Navient Solutions, LLC.",2020,0,0,3,1,0,0,0,10,0,14
KS,"Navient Solutions, LLC.",2021,0,0,1,1,0,0,0,8,0,10
KS,"Navient Solutions, LLC.",2022,0,0,2,1,0,0,0,14,0,17
KS,SYNCHRONY FINANCIAL,2012,1,12,0,0,0,2,0,0,0,15
KS,SYNCHRONY FINANCIAL,2013,0,10,2,1,0,0,1,0,0,14
KS,SYNCHRONY FINANCIAL,2014,1,8,0,5,0,0,0,0,0,14
KS,SYNCHRONY FINANCIAL,2015,1,13,0,2,0,0,3,0,0,19
KS,SYNCHRONY FINANCIAL,2016,1,11,1,6,0,0,1,0,0,20
KS,SYNCHRONY FINANCIAL,2017,1,11,8,5,0,0,1,0,0,26
KS,SYNCHRONY FINANCIAL,2018,2,10,7,8,0,0,0,0,0,27
KS,SYNCHRONY FINANCIAL,2019,0,15,10,4,0,0,0,0,0,29
KS,SYNCHRONY FINANCIAL,2020,0,12,6,4,0,0,0,0,0,22
KS,SYNCHRONY FINANCIAL,2021,0,15,3,7,0,0,0,0,0,25
KS,SYNCHRONY FINANCIAL,2022,0,13,4,0,0,0,0,0,0,17
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2012,0,0,4,0,0,0,0,0,0,4
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2013,0,0,18,0,0,0,0,0,0,18
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2014,0,0,33,0,0,1,0,0,0,34
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2015,0,0,50,1,0,0,0,0,0,51
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2016,0,0,55,0,0,0,0,0,0,55
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2017,0,0,142,0,0,0,0,0,0,142
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2018,0,0,105,0,0,0,0,0,0,105
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2019,0,0,112,1,0,0,0,0,0,113
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2020,0,0,163,3,0,0,0,0,1,167
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2021,0,0,147,0,0,1,0,0,0,148
KS,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2022,0,1,368,1,0,0,0,0,0,370
KS,WELLS FARGO & COMPANY,2012,6,5,0,0,0,20,2,0,0,33
KS,WELLS FARGO & COMPANY,2013,5,3,0,2,0,22,1,0,0,33
KS,WELLS FARGO & COMPANY,2014,4,3,0,0,0,15,3,1,0,26
KS,WELLS FARGO & COMPANY,2015,7,4,0,0,0,13,3,0,0,27
KS,WELLS FARGO & COMPANY,2016,10,2,0,0,0,17,6,3,0,38
KS,WELLS FARGO & COMPANY,2017,10,3,4,1,0,12,1,1,1,33
KS,WELLS FARGO & COMPANY,2018,7,7,5,1,0,20,0,1,2,43
KS,WELLS FARGO & COMPANY,2019,4,1,4,0,1,10,0,0,3,23
KS,WELLS FARGO & COMPANY,2020,6,5,2,1,0,14,0,1,1,30
KS,WELLS FARGO & COMPANY,2021,4,3,2,0,2,10,0,1,2,24
KS,WELLS FARGO & COMPANY,2022,19,2,1,2,4,12,0,0,2,42
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2011,0,3,0,0,0,3,0,0,0,6
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2012,9,5,0,0,0,64,1,0,0,79
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2013,1,6,0,0,0,77,1,0,0,85
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2014,6,8,0,1,0,31,0,0,0,46
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2015,5,8,0,2,1,13,0,0,0,29
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2016,6,8,0,0,1,13,0,0,0,28
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2017,4,5,5,5,0,7,0,0,0,26
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2018,4,6,7,0,0,6,1,0,0,24
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2019,1,7,1,2,1,7,0,0,0,19
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2020,1,14,0,0,0,4,0,0,0,19
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2021,8,7,3,1,0,4,1,0,1,25
KY,"BANK OF AMERICA, NATIONAL ASSOCIATION",2022,10,9,4,2,2,2,0,0,0,29
KY,CAPITAL ONE FINANCIAL CORPORATION,2011,0,1,0,0,0,0,0,0,0,1
KY,CAPITAL ONE FINANCIAL CORPORATION,2012,1,25,0,0,0,1,0,0,0,27
KY,CAPITAL ONE FINANCIAL CORPORATION,2013,1,19,1,1,0,1,1,0,0,24
KY,CAPITAL ONE FINANCIAL CORPORATION,2014,0,19,1,7,0,0,1,0,0,28
KY,CAPITAL ONE FINANCIAL CORPORATION,2015,0,14,0,5,0,1,1,0,0,21
KY,CAPITAL ONE FINANCIAL CORPORATION,2016,2,12,0,3,0,0,2,0,0,19
KY,CAPITAL ONE FINANCIAL CORPORATION,2017,2,24,5,7,0,0,0,0,0,38
KY,CAPITAL ONE FINANCIAL CORPORATION,2018,3,20,15,3,1,0,0,0,0,42
KY,CAPITAL ONE FINANCIAL CORPORATION,2019,5,21,13,6,0,0,0,0,1,46
KY,CAPITAL ONE FINANCIAL CORPORATION,2020,3,21,24,8,0,0,0,0,2,58
KY,CAPITAL ONE FINANCIAL CORPORATION,2021,14,30,16,3,1,1,0,0,1,66
KY,CAPITAL ONE FINANCIAL CORPORATION,2022,1,22,21,4,1,0,0,0,3,52
KY,"CITIBANK, N.A.",2011,0,0,0,0,0,2,0,0,0,2
KY,"CITIBANK, N.A.",2012,1,11,0,0,0,11,0,0,0,23
KY,"CITIBANK, N.A.",2013,3,17,0,2,0,20,0,0,0,42
KY,"CITIBANK, N.A.",2014,0,16,1,5,0,11,2,0,0,35
KY,"CITIBANK, N.A.",2015,2,17,0,7,0,8,7,0,0,41
KY,"CITIBANK, N.A.",2016,7,21,0,5,0,7,0,0,0,40
KY,"CITIBANK, N.A.",2017,2,22,3,4,0,9,0,0,0,40
KY,"CITIBANK, N.A.",2018,5,20,4,7,0,1,0,0,0,37
KY,"CITIBANK, N.A.",2019,6,18,2,3,1,0,0,1,0,31
KY,"CITIBANK, N.A.",2020,4,28,6,3,0,0,0,0,0,41
KY,"CITIBANK, N.A.",2021,11,16,4,3,0,0,0,0,0,34
KY,"CITIBANK, N.A.",2022,13,18,15,1,0,0,0,0,0,47
KY,"EQUIFAX, INC.",2012,1,0,8,0,0,0,0,0,0,9
KY,"EQUIFAX, INC.",2013,0,0,36,0,0,0,0,0,0,36
KY,"EQUIFAX, INC.",2014,0,0,69,0,0,0,0,0,0,69
KY,"EQUIFAX, INC.",2015,0,0,98,0,0,0,0,0,0,98
KY,"EQUIFAX, INC.",2016,0,0,118,0,0,0,0,0,0,118
KY,"EQUIFAX, INC.",2017,0,0,269,3,0,0,0,0,0,272
KY,"EQUIFAX, INC.",2018,0,0,151,3,0,0,0,0,0,154
KY,"EQUIFAX, INC.",2019,0,0,159,2,0,0,0,0,0,161
KY,"EQUIFAX, INC.",2020,0,1,252,2,0,0,0,0,0,255
KY,"EQUIFAX, INC.",2021,0,0,450,1,0,0,0,0,0,451
KY,"EQUIFAX, INC.",2022,0,1,709,12,0,0,0,0,0,722
KY,Experian Information Solutions Inc.,2012,1,0,13,0,0,0,0,0,0,14
KY,Experian Information Solutions Inc.,2013,0,0,34,0,0,0,0,0,0,34
KY,Experian Information Solutions Inc.,2014,0,0,75,0,0,0,0,0,0,75
KY,Experian Information Solutions Inc.,2015,0,0,77,0,0,0,0,0,0,77
KY,Experian Information Solutions Inc.,2016,0,0,103,0,0,0,0,0,0,103
KY,Experian Information Solutions Inc.,2017,0,0,170,2,0,0,1,0,0,173
KY,Experian Information Solutions Inc.,2018,0,1,128,1,0,0,0,0,0,130
KY,Experian Information Solutions Inc.,2019,1,0,134,1,0,0,0,0,0,136
KY,Experian Information Solutions Inc.,2020,0,0,231,3,0,0,0,0,0,234
KY,Experian Information Solutions Inc.,2021,0,0,173,1,0,1,0,0,0,175
KY,Experian Information Solutions Inc.,2022,0,1,678,12,0,0,1,1,0,693
KY,JPMORGAN CHASE & CO.,2012,15,10,0,0,0,27,0,0,0,52
KY,JPMORGAN CHASE & CO.,2013,11,10,0,0,0,26,3,2,0,52
KY,JPMORGAN CHASE & CO.,2014,10,9,0,3,1,22,0,2,0,47
KY,JPMORGAN CHASE & CO.,2015,7,11,0,3,0,24,0,2,0,47
KY,JPMORGAN CHASE & CO.,2016,15,18,0,9,2,7,1,0,0,52
KY,JPMORGAN CHASE & CO.,2017,18,13,9,1,0,4,2,0,2,49
KY,JPMORGAN CHASE & CO.,2018,6,19,7,2,3,4,0,0,2,43
KY,JPMORGAN CHASE & CO.,2019,17,10,6,1,3,4,0,0,2,43
KY,JPMORGAN CHASE & CO.,2020,22,17,7,2,3,3,0,0,1,55
KY,JPMORGAN CHASE & CO.,2021,10,10,8,2,5,6,0,0,2,43
KY,JPMORGAN CHASE & CO.,2022,22,17,11,2,8,2,0,0,1,63
KY,"Navient Solutions, LLC.",2012,0,0,0,0,0,0,1,12,0,13
KY,"Navient Solutions, LLC.",2013,0,0,0,2,0,0,0,11,0,13
KY,"Navient Solutions, LLC.",2014,0,0,0,2,0,0,1,15,0,18
KY,"Navient Solutions, LLC.",2015,0,0,0,3,0,0,0,12,0,15
KY,"Navient Solutions, LLC.",2016,0,0,0,3,0,0,0,23,0,26
KY,"Navient Solutions, LLC.",2017,0,0,9,3,0,0,0,92,0,104
KY,"Navient Solutions, LLC.",2018,0,0,3,3,0,0,0,49,0,55
KY,"Navient Solutions, LLC.",2019,0,0,6,4,0,0,0,24,0,34
KY,"Navient Solutions, LLC.",2020,0,0,5,2,0,0,0,9,0,16
KY,"Navient Solutions, LLC.",2021,0,0,0,0,0,0,0,9,0,9
KY,"Navient Solutions, LLC.",2022,0,0,3,1,0,0,0,11,0,15
KY,SYNCHRONY FINANCIAL,2012,0,13,0,0,0,1,0,0,0,14
KY,SYNCHRONY FINANCIAL,2013,0,13,2,0,1,1,0,0,0,17
KY,SYNCHRONY FINANCIAL,2014,0,9,0,6,0,0,0,0,0,15
KY,SYNCHRONY FINANCIAL,2015,2,20,0,1,0,0,2,0,0,25
KY,SYNCHRONY FINANCIAL,2016,1,12,0,3,0,0,1,0,0,17
KY,SYNCHRONY FINANCIAL,2017,3,11,8,5,0,0,1,0,0,28
KY,SYNCHRONY FINANCIAL,2018,0,20,15,5,1,0,0,0,0,41
KY,SYNCHRONY FINANCIAL,2019,1,14,7,7,1,0,1,0,0,31
KY,SYNCHRONY FINANCIAL,2020,0,20,6,6,1,0,0,0,0,33
KY,SYNCHRONY FINANCIAL,2021,0,18,13,1,0,0,1,0,0,33
KY,SYNCHRONY FINANCIAL,2022,1,21,4,3,1,0,0,0,0,30
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2012,0,0,7,0,0,0,0,0,0,7
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2013,0,0,31,0,0,0,0,0,0,31
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2014,0,0,64,0,0,0,0,0,0,64
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2015,0,0,89,0,0,0,0,0,0,89
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2016,0,0,121,0,0,0,0,0,0,121
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2017,0,1,219,6,0,0,0,0,0,226
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2018,0,0,172,4,0,0,0,0,0,176
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2019,0,0,161,4,0,0,0,0,0,165
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2020,0,1,237,0,0,0,0,0,0,238
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2021,0,0,271,3,0,0,0,0,0,274
KY,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2022,0,2,744,10,0,0,0,0,2,758
KY,WELLS FARGO & COMPANY,2012,0,2,0,0,0,26,2,1,0,31
KY,WELLS FARGO & COMPANY,2013,1,3,0,1,0,29,4,1,0,39
KY,WELLS FARGO & COMPANY,2014,3,4,0,1,0,21,1,0,0,30
KY,WELLS FARGO & COMPANY,2015,2,3,1,0,0,25,3,4,0,38
KY,WELLS FARGO & COMPANY,2016,5,8,0,0,0,29,4,1,0,47
KY,WELLS FARGO & COMPANY,2017,3,4,4,0,0,16,1,0,4,32
KY,WELLS FARGO & COMPANY,2018,1,6,4,1,1,4,0,0,1,18
KY,WELLS FARGO & COMPANY,2019,5,3,2,1,0,5,0,1,2,19
KY,WELLS FARGO & COMPANY,2020,4,8,4,1,1,8,0,2,1,29
KY,WELLS FARGO & COMPANY,2021,7,4,5,1,0,8,0,0,1,26
KY,WELLS FARGO & COMPANY,2022,16,3,7,0,2,3,0,0,2,33
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2011,0,0,0,0,0,2,0,0,0,2
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2012,6,8,0,0,0,65,0,1,0,80
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2013,6,5,0,0,0,64,2,1,0,78
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2014,3,5,0,3,0,47,0,0,0,58
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2015,9,9,0,4,0,30,3,0,0,55
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2016,8,12,0,3,0,19,0,0,0,42
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2017,9,9,6,2,0,17,1,0,0,44
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2018,4,8,7,4,1,12,0,0,0,36
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2019,1,7,6,0,0,3,0,0,1,18
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2020,10,16,9,3,0,3,1,0,2,44
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2021,9,12,7,0,3,1,0,0,1,33
LA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2022,7,23,8,2,4,10,0,0,0,54
LA,CAPITAL ONE FINANCIAL CORPORATION,2012,34,25,0,0,0,11,2,0,0,72
LA,CAPITAL ONE FINANCIAL CORPORATION,2013,35,19,1,5,0,9,4,0,0,73
LA,CAPITAL ONE FINANCIAL CORPORATION,2014,28,17,0,2,1,8,4,0,0,60
LA,CAPITAL ONE FINANCIAL CORPORATION,2015,21,13,5,9,0,11,7,0,0,66
LA,CAPITAL ONE FINANCIAL CORPORATION,2016,35,23,0,5,2,18,10,0,0,93
LA,CAPITAL ONE FINANCIAL CORPORATION,2017,38,19,31,13,4,8,4,0,1,118
LA,CAPITAL ONE FINANCIAL CORPORATION,2018,71,40,33,26,8,12,5,0,6,201
LA,CAPITAL ONE FINANCIAL CORPORATION,2019,45,42,38,5,4,0,0,0,8,142
LA,CAPITAL ONE FINANCIAL CORPORATION,2020,65,44,35,25,3,0,3,0,3,178
LA,CAPITAL ONE FINANCIAL CORPORATION,2021,119,44,41,42,3,0,5,0,13,267
LA,CAPITAL ONE FINANCIAL CORPORATION,2022,64,51,85,14,8,1,2,0,12,237
LA,"CITIBANK, N.A.",2011,0,3,0,0,0,1,0,0,0,4
LA,"CITIBANK, N.A.",2012,2,27,0,0,0,14,1,0,0,44
LA,"CITIBANK, N.A.",2013,0,17,1,2,0,21,2,2,0,45
LA,"CITIBANK, N.A.",2014,0,18,0,10,0,9,2,0,0,39
LA,"CITIBANK, N.A.",2015,2,17,0,6,0,10,3,0,0,38
LA,"CITIBANK, N.A.",2016,16,28,0,5,0,8,0,2,0,59
