State,Company,Year,Checking or savings account,Credit card or prepaid card,"Credit reporting, credit repair services, or other personal consumer reports",Debt collection,"Money transfer, virtual currency, or money service",Mortgage,"Payday loan, title loan, or personal loan",Student loan,Vehicle loan or lease,Total
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2011,0,4,0,0,0,19,0,0,0,23
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2012,96,77,0,0,0,660,4,2,0,839
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2013,125,59,0,12,3,844,6,1,0,1050
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2014,122,53,0,26,1,308,6,2,0,518
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2015,141,60,0,27,4,212,6,0,0,450
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2016,190,55,0,25,0,166,8,2,0,446
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2017,169,51,39,22,11,101,7,3,2,405
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2018,181,51,32,26,12,61,3,0,3,369
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2019,170,48,25,16,15,35,2,0,2,313
GA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2020,57,17,17,7,8,18,1,0,0,125
GA,CAPITAL ONE FINANCIAL CORPORATION,2011,0,9,0,0,0,0,0,0,0,9
GA,CAPITAL ONE FINANCIAL CORPORATION,2012,9,103,0,0,0,1,14,0,0,127
GA,CAPITAL ONE FINANCIAL CORPORATION,2013,9,70,2,10,0,7,6,0,0,104
GA,CAPITAL ONE FINANCIAL CORPORATION,2014,5,56,1,30,0,5,17,0,0,114
GA,CAPITAL ONE FINANCIAL CORPORATION,2015,1,83,1,24,0,6,21,0,0,136
GA,CAPITAL ONE FINANCIAL CORPORATION,2016,15,112,4,29,0,2,14,0,0,176
GA,CAPITAL ONE FINANCIAL CORPORATION,2017,18,120,90,42,1,3,9,0,21,304
GA,CAPITAL ONE FINANCIAL CORPORATION,2018,24,104,115,67,3,3,1,1,24,342
GA,CAPITAL ONE FINANCIAL CORPORATION,2019,13,144,114,56,1,0,0,0,14,342
GA,CAPITAL ONE FINANCIAL CORPORATION,2020,6,74,68,21,2,0,0,0,15,186
GA,"CITIBANK, N.A.",2011,0,6,0,0,0,2,0,0,0,8
GA,"CITIBANK, N.A.",2012,4,98,0,0,0,117,2,5,0,226
GA,"CITIBANK, N.A.",2013,8,55,2,11,0,152,7,3,0,238
GA,"CITIBANK, N.A.",2014,7,59,0,41,0,84,7,3,0,201
GA,"CITIBANK, N.A.",2015,11,93,1,22,0,57,8,6,0,198
GA,"CITIBANK, N.A.",2016,52,129,2,26,0,46,7,1,0,263
GA,"CITIBANK, N.A.",2017,16,92,39,31,0,33,0,3,0,214
GA,"CITIBANK, N.A.",2018,18,91,34,24,3,17,2,1,0,190
GA,"CITIBANK, N.A.",2019,22,99,33,31,0,9,3,3,0,200
GA,"CITIBANK, N.A.",2020,12,60,23,7,1,1,0,0,0,104
GA,"EQUIFAX, INC.",2012,0,0,27,0,0,0,0,0,0,27
GA,"EQUIFAX, INC.",2013,0,0,198,0,0,0,1,0,0,199
GA,"EQUIFAX, INC.",2014,0,0,511,0,0,0,1,0,0,512
GA,"EQUIFAX, INC.",2015,0,0,721,0,0,0,0,0,0,721
GA,"EQUIFAX, INC.",2016,1,1,1159,1,0,1,5,0,0,1168
GA,"EQUIFAX, INC.",2017,1,1,2362,26,0,0,3,0,0,2393
GA,"EQUIFAX, INC.",2018,0,11,2536,60,0,1,0,1,1,2610
GA,"EQUIFAX, INC.",2019,0,5,2943,135,0,1,0,0,1,3085
GA,"EQUIFAX, INC.",2020,0,0,1815,87,0,0,0,0,0,1902
GA,Experian Information Solutions Inc.,2012,0,0,19,0,0,0,0,0,0,19
GA,Experian Information Solutions Inc.,2013,0,0,177,0,0,0,0,0,0,177
GA,Experian Information Solutions Inc.,2014,0,0,390,1,0,1,1,0,0,393
GA,Experian Information Solutions Inc.,2015,0,0,463,0,0,0,0,0,0,463
GA,Experian Information Solutions Inc.,2016,0,0,811,0,0,0,0,0,0,811
GA,Experian Information Solutions Inc.,2017,0,1,1773,11,0,0,0,1,0,1786
GA,Experian Information Solutions Inc.,2018,0,3,2171,34,0,0,0,0,2,2210
GA,Experian Information Solutions Inc.,2019,0,6,2473,107,0,0,0,0,1,2587
GA,Experian Information Solutions Inc.,2020,0,0,1630,92,0,0,0,0,0,1722
GA,JPMORGAN CHASE & CO.,2011,0,1,0,0,0,8,0,0,0,9
GA,JPMORGAN CHASE & CO.,2012,41,51,1,0,0,183,8,8,0,292
GA,JPMORGAN CHASE & CO.,2013,26,30,0,4,0,213,6,4,0,283
GA,JPMORGAN CHASE & CO.,2014,30,36,2,21,2,128,4,11,0,234
GA,JPMORGAN CHASE & CO.,2015,45,51,1,26,0,153,6,8,0,290
GA,JPMORGAN CHASE & CO.,2016,67,78,2,22,0,115,13,4,0,301
GA,JPMORGAN CHASE & CO.,2017,68,67,28,23,2,75,3,3,4,273
GA,JPMORGAN CHASE & CO.,2018,75,57,51,13,7,68,0,2,3,276
GA,JPMORGAN CHASE & CO.,2019,65,58,40,12,6,66,1,0,8,256
GA,JPMORGAN CHASE & CO.,2020,39,30,18,3,0,17,1,0,1,109
GA,"Navient Solutions, LLC.",2012,0,0,0,0,0,0,0,37,0,37
GA,"Navient Solutions, LLC.",2013,1,0,0,5,0,0,0,43,0,49
GA,"Navient Solutions, LLC.",2014,0,0,0,17,0,0,1,70,0,88
GA,"Navient Solutions, LLC.",2015,0,0,0,17,0,0,0,72,0,89
GA,"Navient Solutions, LLC.",2016,0,0,0,29,0,0,2,133,0,164
GA,"Navient Solutions, LLC.",2017,0,0,30,27,0,0,1,528,0,586
GA,"Navient Solutions, LLC.",2018,0,1,42,17,0,0,0,149,0,209
GA,"Navient Solutions, LLC.",2019,0,4,26,21,0,0,0,110,0,161
GA,"Navient Solutions, LLC.",2020,0,1,18,4,0,0,0,38,0,61
GA,Ocwen Financial Corporation,2011,0,0,0,0,0,4,0,0,0,4
GA,Ocwen Financial Corporation,2012,0,1,0,0,0,232,0,0,0,233
GA,Ocwen Financial Corporation,2013,1,0,0,2,0,251,0,0,0,254
GA,Ocwen Financial Corporation,2014,0,0,0,13,0,237,0,0,0,250
GA,Ocwen Financial Corporation,2015,0,0,0,9,0,179,0,0,0,188
GA,Ocwen Financial Corporation,2016,0,0,0,12,0,154,0,0,0,166
GA,Ocwen Financial Corporation,2017,0,0,6,4,0,103,0,0,0,113
GA,Ocwen Financial Corporation,2018,0,0,8,2,0,62,0,0,0,72
GA,Ocwen Financial Corporation,2019,0,0,4,0,0,48,0,0,0,52
GA,Ocwen Financial Corporation,2020,0,0,2,3,0,29,0,0,0,34
GA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2012,0,0,14,0,0,0,0,0,0,14
GA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2013,0,0,98,0,0,0,0,0,0,98
GA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2014,1,0,297,0,0,0,0,0,0,298
GA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2015,0,0,449,0,0,0,0,0,0,449
GA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2016,0,0,839,1,0,0,0,0,0,840
GA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2017,0,1,1899,17,0,0,0,0,0,1917
GA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2018,0,1,2072,40,0,0,0,0,2,2115
GA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2019,0,4,2518,130,0,0,0,0,0,2652
GA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2020,0,0,1742,91,0,0,0,0,0,1833
GA,WELLS FARGO & COMPANY,2011,0,2,0,0,0,9,0,0,0,11
GA,WELLS FARGO & COMPANY,2012,141,30,0,0,0,339,21,8,0,539
GA,WELLS FARGO & COMPANY,2013,146,22,0,12,6,384,9,12,0,591
GA,WELLS FARGO & COMPANY,2014,129,27,2,20,1,193,19,6,0,397
GA,WELLS FARGO & COMPANY,2015,136,35,3,11,4,246,23,5,0,463
GA,WELLS FARGO & COMPANY,2016,184,50,1,28,3,276,36,11,0,589
GA,WELLS FARGO & COMPANY,2017,133,43,40,34,7,154,15,9,11,446
GA,WELLS FARGO & COMPANY,2018,137,37,56,29,16,122,9,6,15,427
GA,WELLS FARGO & COMPANY,2019,159,50,48,25,14,93,4,5,15,413
GA,WELLS FARGO & COMPANY,2020,56,23,28,11,7,36,2,0,7,170
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2011,0,1,0,0,0,4,0,0,0,5
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2012,4,11,0,0,0,46,1,0,0,62
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2013,3,9,0,3,0,46,0,0,0,61
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2014,4,9,0,2,0,38,0,0,0,53
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2015,5,5,0,5,0,38,0,0,0,53
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2016,4,3,0,12,0,22,0,0,0,41
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2017,3,5,1,4,0,11,0,0,0,24
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2018,2,12,2,2,0,8,0,0,0,26
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2019,1,5,2,1,0,3,0,0,0,12
HI,"BANK OF AMERICA, NATIONAL ASSOCIATION",2020,1,3,1,0,0,0,0,0,0,5
HI,CAPITAL ONE FINANCIAL CORPORATION,2011,0,2,0,0,0,0,0,0,0,2
HI,CAPITAL ONE FINANCIAL CORPORATION,2012,1,14,0,0,0,1,1,0,0,17
HI,CAPITAL ONE FINANCIAL CORPORATION,2013,0,9,2,2,0,1,0,0,0,14
HI,CAPITAL ONE FINANCIAL CORPORATION,2014,2,6,1,1,0,2,2,0,0,14
HI,CAPITAL ONE FINANCIAL CORPORATION,2015,2,5,0,0,0,1,1,0,0,9
HI,CAPITAL ONE FINANCIAL CORPORATION,2016,0,9,0,3,0,1,0,0,0,13
HI,CAPITAL ONE FINANCIAL CORPORATION,2017,0,9,1,4,0,0,0,0,0,14
HI,CAPITAL ONE FINANCIAL CORPORATION,2018,3,10,7,0,0,0,0,0,0,20
HI,CAPITAL ONE FINANCIAL CORPORATION,2019,1,6,3,4,0,0,0,0,1,15
HI,CAPITAL ONE FINANCIAL CORPORATION,2020,1,2,2,5,0,0,0,0,0,10
HI,"CITIBANK, N.A.",2011,0,1,0,0,0,0,0,0,0,1
HI,"CITIBANK, N.A.",2012,1,12,0,0,0,6,1,0,0,20
HI,"CITIBANK, N.A.",2013,0,7,0,1,0,5,0,0,0,13
HI,"CITIBANK, N.A.",2014,0,16,0,3,0,3,2,1,0,25
HI,"CITIBANK, N.A.",2015,0,16,0,5,0,4,0,2,0,27
HI,"CITIBANK, N.A.",2016,10,21,0,4,1,1,0,0,0,37
HI,"CITIBANK, N.A.",2017,2,13,4,5,0,3,0,0,0,27
HI,"CITIBANK, N.A.",2018,0,13,3,3,0,0,0,1,0,20
HI,"CITIBANK, N.A.",2019,2,20,3,2,0,1,0,0,0,28
HI,"CITIBANK, N.A.",2020,2,14,2,0,0,0,0,0,0,18
HI,"EQUIFAX, INC.",2012,0,0,1,0,0,0,0,0,0,1
HI,"EQUIFAX, INC.",2013,0,0,17,0,0,0,0,0,0,17
HI,"EQUIFAX, INC.",2014,0,0,44,0,0,0,0,0,0,44
HI,"EQUIFAX, INC.",2015,0,0,27,0,0,0,0,0,0,27
HI,"EQUIFAX, INC.",2016,0,0,30,0,0,0,1,0,0,31
HI,"EQUIFAX, INC.",2017,0,0,82,0,0,0,0,0,0,82
HI,"EQUIFAX, INC.",2018,0,0,99,0,0,0,0,0,0,99
HI,"EQUIFAX, INC.",2019,0,0,119,1,0,0,0,0,0,120
HI,"EQUIFAX, INC.",2020,0,0,42,0,0,0,0,0,0,42
HI,Experian Information Solutions Inc.,2012,0,0,1,0,0,0,0,0,0,1
HI,Experian Information Solutions Inc.,2013,0,0,19,0,0,0,0,0,0,19
HI,Experian Information Solutions Inc.,2014,0,0,41,0,0,0,0,0,0,41
HI,Experian Information Solutions Inc.,2015,0,0,34,0,0,0,0,0,0,34
HI,Experian Information Solutions Inc.,2016,0,0,25,0,0,0,2,0,0,27
HI,Experian Information Solutions Inc.,2017,0,0,42,0,0,0,0,0,2,44
HI,Experian Information Solutions Inc.,2018,0,0,100,0,0,0,0,0,0,100
HI,Experian Information Solutions Inc.,2019,0,0,103,1,0,0,0,0,0,104
HI,Experian Information Solutions Inc.,2020,0,0,65,0,0,0,0,0,0,65
HI,JPMORGAN CHASE & CO.,2011,0,0,0,0,0,1,0,0,0,1
HI,JPMORGAN CHASE & CO.,2012,0,7,0,0,0,12,0,1,0,20
HI,JPMORGAN CHASE & CO.,2013,1,5,0,0,0,13,0,1,0,20
HI,JPMORGAN CHASE & CO.,2014,4,10,0,3,0,11,1,0,0,29
HI,JPMORGAN CHASE & CO.,2015,4,14,0,0,1,13,0,1,0,33
HI,JPMORGAN CHASE & CO.,2016,4,7,0,5,0,8,0,1,0,25
HI,JPMORGAN CHASE & CO.,2017,4,8,0,1,0,4,0,0,0,17
HI,JPMORGAN CHASE & CO.,2018,3,8,1,2,1,5,0,0,1,21
HI,JPMORGAN CHASE & CO.,2019,0,15,3,1,1,3,0,0,0,23
HI,JPMORGAN CHASE & CO.,2020,1,4,3,0,0,1,0,0,1,10
HI,"Navient Solutions, LLC.",2012,0,0,0,0,0,0,0,3,0,3
HI,"Navient Solutions, LLC.",2013,0,0,0,1,0,0,0,2,0,3
HI,"Navient Solutions, LLC.",2014,0,0,0,4,0,0,0,4,0,8
HI,"Navient Solutions, LLC.",2015,0,0,0,3,0,0,0,3,0,6
HI,"Navient Solutions, LLC.",2016,0,0,0,10,0,0,0,12,0,22
HI,"Navient Solutions, LLC.",2017,0,0,0,1,0,0,0,36,0,37
HI,"Navient Solutions, LLC.",2018,0,0,1,3,0,0,0,9,0,13
HI,"Navient Solutions, LLC.",2019,0,0,0,3,0,0,0,10,0,13
HI,"Navient Solutions, LLC.",2020,0,0,1,2,0,0,0,3,0,6
HI,Ocwen Financial Corporation,2012,0,0,0,0,0,20,0,0,0,20
HI,Ocwen Financial Corporation,2013,0,0,0,1,0,29,0,0,0,30
HI,Ocwen Financial Corporation,2014,0,0,0,3,0,27,0,0,0,30
HI,Ocwen Financial Corporation,2015,0,0,0,2,0,32,0,0,0,34
HI,Ocwen Financial Corporation,2016,0,0,0,0,0,13,0,0,0,13
HI,Ocwen Financial Corporation,2017,0,0,0,0,0,10,0,0,0,10
HI,Ocwen Financial Corporation,2018,0,0,1,1,0,6,0,0,0,8
HI,Ocwen Financial Corporation,2019,0,0,1,0,0,6,0,0,0,7
HI,Ocwen Financial Corporation,2020,0,0,1,1,0,7,0,0,0,9
HI,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2013,0,0,9,0,0,0,0,0,0,9
HI,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2014,0,0,29,0,0,0,0,0,0,29
HI,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2015,0,0,29,0,0,0,0,0,0,29
HI,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2016,0,0,32,0,0,0,0,0,0,32
HI,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2017,0,0,55,0,0,0,0,0,0,55
HI,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2018,0,0,59,0,0,0,0,0,0,59
HI,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2019,0,0,111,1,0,0,0,0,0,112
HI,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2020,0,0,76,0,1,0,0,0,0,77
HI,WELLS FARGO & COMPANY,2012,3,1,0,0,0,11,1,0,0,16
HI,WELLS FARGO & COMPANY,2013,1,0,0,1,0,23,1,0,0,26
HI,WELLS FARGO & COMPANY,2014,1,2,0,2,0,24,3,3,0,35
HI,WELLS FARGO & COMPANY,2015,1,1,0,1,0,18,1,0,0,22
HI,WELLS FARGO & COMPANY,2016,9,3,0,0,1,26,3,0,0,42
HI,WELLS FARGO & COMPANY,2017,0,2,0,1,0,10,1,1,1,16
HI,WELLS FARGO & COMPANY,2018,2,3,2,1,3,8,1,0,0,20
HI,WELLS FARGO & COMPANY,2019,4,1,7,0,0,3,0,0,0,15
HI,WELLS FARGO & COMPANY,2020,1,0,1,0,0,1,0,0,0,3
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2011,0,3,0,0,0,2,0,0,0,5
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2012,4,12,0,0,0,23,0,0,0,39
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2013,6,3,0,0,0,21,2,0,0,32
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2014,6,5,0,1,0,14,1,0,0,27
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2015,6,8,0,1,0,11,0,0,0,26
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2016,4,10,0,3,0,12,1,0,0,30
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2017,6,5,2,1,0,3,0,0,0,17
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2018,1,5,0,0,0,3,0,0,0,9
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2019,1,11,0,0,0,3,0,0,0,15
IA,"BANK OF AMERICA, NATIONAL ASSOCIATION",2020,2,1,1,0,0,1,0,0,1,6
IA,CAPITAL ONE FINANCIAL CORPORATION,2011,0,1,0,0,0,0,0,0,0,1
IA,CAPITAL ONE FINANCIAL CORPORATION,2012,1,17,0,0,0,0,0,0,0,18
IA,CAPITAL ONE FINANCIAL CORPORATION,2013,2,19,0,0,0,0,1,0,0,22
IA,CAPITAL ONE FINANCIAL CORPORATION,2014,0,12,0,2,0,0,0,0,0,14
IA,CAPITAL ONE FINANCIAL CORPORATION,2015,0,9,0,3,0,0,0,0,0,12
IA,CAPITAL ONE FINANCIAL CORPORATION,2016,0,11,1,8,0,1,0,0,0,21
IA,CAPITAL ONE FINANCIAL CORPORATION,2017,2,15,7,3,0,0,1,0,0,28
IA,CAPITAL ONE FINANCIAL CORPORATION,2018,0,14,5,5,0,0,0,0,1,25
IA,CAPITAL ONE FINANCIAL CORPORATION,2019,1,16,5,10,0,1,0,0,0,33
IA,CAPITAL ONE FINANCIAL CORPORATION,2020,1,8,1,2,0,0,0,0,0,12
IA,"CITIBANK, N.A.",2012,0,18,0,0,0,6,1,0,0,25
IA,"CITIBANK, N.A.",2013,1,16,0,0,0,3,1,0,0,21
IA,"CITIBANK, N.A.",2014,1,18,1,7,0,10,2,0,0,39
IA,"CITIBANK, N.A.",2015,0,13,0,2,0,12,5,0,0,32
IA,"CITIBANK, N.A.",2016,14,12,0,3,0,3,2,0,0,34
IA,"CITIBANK, N.A.",2017,1,4,4,2,0,4,1,2,0,18
IA,"CITIBANK, N.A.",2018,3,12,2,1,0,0,0,0,0,18
IA,"CITIBANK, N.A.",2019,0,17,6,6,0,0,0,0,0,29
IA,"CITIBANK, N.A.",2020,1,7,0,1,0,0,0,0,0,9
IA,"EQUIFAX, INC.",2012,0,0,4,0,0,0,0,0,0,4
IA,"EQUIFAX, INC.",2013,0,0,23,0,0,0,0,0,0,23
IA,"EQUIFAX, INC.",2014,0,0,41,0,0,0,0,0,0,41
IA,"EQUIFAX, INC.",2015,0,0,57,0,0,0,0,0,0,57
IA,"EQUIFAX, INC.",2016,0,0,94,0,0,0,0,0,0,94
IA,"EQUIFAX, INC.",2017,0,0,143,1,0,0,0,0,0,144
IA,"EQUIFAX, INC.",2018,0,0,76,0,0,0,0,0,0,76
IA,"EQUIFAX, INC.",2019,0,0,91,0,0,0,0,0,0,91
IA,"EQUIFAX, INC.",2020,0,0,50,0,0,0,0,0,0,50
IA,Experian Information Solutions Inc.,2012,0,0,8,0,0,0,0,0,0,8
IA,Experian Information Solutions Inc.,2013,0,0,26,0,0,0,0,0,0,26
IA,Experian Information Solutions Inc.,2014,0,0,28,0,0,0,0,0,0,28
IA,Experian Information Solutions Inc.,2015,0,0,50,0,0,0,0,0,0,50
IA,Experian Information Solutions Inc.,2016,0,0,106,0,0,0,0,0,0,106
IA,Experian Information Solutions Inc.,2017,0,0,73,0,0,0,0,1,0,74
IA,Experian Information Solutions Inc.,2018,0,0,47,0,0,0,0,0,0,47
IA,Experian Information Solutions Inc.,2019,0,0,95,0,0,0,0,0,0,95
IA,Experian Information Solutions Inc.,2020,0,0,41,0,0,0,0,0,0,41
IA,JPMORGAN CHASE & CO.,2011,0,3,0,0,0,0,0,0,0,3
IA,JPMORGAN CHASE & CO.,2012,1,12,0,0,0,1,0,1,0,15
IA,JPMORGAN CHASE & CO.,2013,3,4,0,0,0,11,1,0,0,19
IA,JPMORGAN CHASE & CO.,2014,2,4,0,2,1,10,0,1,0,20
IA,JPMORGAN CHASE & CO.,2015,0,7,0,1,0,5,0,1,0,14
IA,JPMORGAN CHASE & CO.,2016,0,12,0,3,0,3,2,0,0,20
IA,JPMORGAN CHASE & CO.,2017,3,10,6,3,0,5,0,1,4,32
IA,JPMORGAN CHASE & CO.,2018,1,9,4,1,0,2,0,0,2,19
IA,JPMORGAN CHASE & CO.,2019,3,10,4,0,0,1,0,0,2,20
IA,JPMORGAN CHASE & CO.,2020,2,3,0,2,0,0,0,0,0,7
IA,"Navient Solutions, LLC.",2012,0,0,0,0,0,0,0,7,0,7
IA,"Navient Solutions, LLC.",2013,0,0,0,2,0,0,0,5,0,7
IA,"Navient Solutions, LLC.",2014,0,0,0,3,0,0,0,9,0,12
IA,"Navient Solutions, LLC.",2015,0,0,0,1,0,0,0,9,0,10
IA,"Navient Solutions, LLC.",2016,0,0,0,0,0,0,0,16,0,16
IA,"Navient Solutions, LLC.",2017,0,0,2,2,0,0,0,47,0,51
IA,"Navient Solutions, LLC.",2018,0,0,1,0,0,0,0,20,0,21
IA,"Navient Solutions, LLC.",2019,0,0,4,4,0,0,0,14,0,22
IA,"Navient Solutions, LLC.",2020,0,0,1,2,0,0,0,2,0,5
IA,Ocwen Financial Corporation,2012,0,0,0,0,0,12,0,0,0,12
IA,Ocwen Financial Corporation,2013,0,0,0,0,0,12,0,0,0,12
IA,Ocwen Financial Corporation,2014,0,0,0,2,0,16,0,0,0,18
IA,Ocwen Financial Corporation,2015,0,0,0,0,0,6,1,0,0,7
IA,Ocwen Financial Corporation,2016,0,0,0,0,0,7,0,0,0,7
IA,Ocwen Financial Corporation,2017,0,0,1,0,0,7,0,0,0,8
IA,Ocwen Financial Corporation,2018,0,0,2,0,0,4,0,0,0,6
IA,Ocwen Financial Corporation,2019,0,0,2,0,0,6,0,0,0,8
IA,Ocwen Financial Corporation,2020,0,0,0,0,0,3,0,0,0,3
IA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2012,0,0,6,0,0,0,0,0,0,6
IA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2013,0,0,11,0,0,0,0,0,0,11
IA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2014,0,0,36,0,0,0,0,0,0,36
IA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2015,0,0,49,0,0,0,0,0,0,49
IA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2016,0,0,88,1,0,0,0,0,0,89
IA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2017,0,0,65,0,0,0,0,0,0,65
IA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2018,0,0,56,0,0,0,0,0,0,56
IA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2019,0,0,100,0,0,0,0,0,0,100
IA,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2020,0,0,51,0,0,0,0,0,0,51
IA,WELLS FARGO & COMPANY,2011,0,0,0,0,0,1,0,0,0,1
IA,WELLS FARGO & COMPANY,2012,17,7,0,0,0,24,1,3,0,52
IA,WELLS FARGO & COMPANY,2013,22,6,2,0,0,33,5,1,0,69
IA,WELLS FARGO & COMPANY,2014,16,3,0,3,0,21,1,3,0,47
IA,WELLS FARGO & COMPANY,2015,22,3,1,4,0,14,3,4,0,51
IA,WELLS FARGO & COMPANY,2016,20,7,0,1,1,27,4,10,0,70
IA,WELLS FARGO & COMPANY,2017,16,6,1,1,0,5,2,4,3,38
IA,WELLS FARGO & COMPANY,2018,13,3,2,1,2,13,1,0,1,36
IA,WELLS FARGO & COMPANY,2019,9,5,3,0,0,3,3,1,1,25
IA,WELLS FARGO & COMPANY,2020,9,1,0,0,0,5,1,1,0,17
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2011,0,1,0,0,0,1,0,0,0,2
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2012,4,13,0,0,0,39,1,0,0,57
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2013,4,8,0,1,0,44,1,0,0,58
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2014,3,1,0,2,1,15,1,0,0,23
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2015,3,6,0,1,0,13,1,0,0,24
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2016,6,7,0,0,0,8,0,0,0,21
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2017,6,10,2,1,0,1,0,0,1,21
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2018,4,9,2,1,1,2,0,0,0,19
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2019,7,1,1,0,1,1,0,0,1,12
ID,"BANK OF AMERICA, NATIONAL ASSOCIATION",2020,2,0,2,1,0,2,0,0,0,7
ID,CAPITAL ONE FINANCIAL CORPORATION,2012,1,23,0,0,0,0,0,0,0,24
ID,CAPITAL ONE FINANCIAL CORPORATION,2013,0,8,1,2,0,0,0,0,0,11
ID,CAPITAL ONE FINANCIAL CORPORATION,2014,0,7,0,1,0,0,0,0,0,8
ID,CAPITAL ONE FINANCIAL CORPORATION,2015,0,8,0,2,0,1,0,0,0,11
ID,CAPITAL ONE FINANCIAL CORPORATION,2016,1,12,1,0,0,0,0,0,0,14
ID,CAPITAL ONE FINANCIAL CORPORATION,2017,1,13,3,2,1,0,0,0,2,22
ID,CAPITAL ONE FINANCIAL CORPORATION,2018,3,10,1,4,0,0,0,0,0,18
ID,CAPITAL ONE FINANCIAL CORPORATION,2019,1,6,3,1,1,0,0,0,0,12
ID,CAPITAL ONE FINANCIAL CORPORATION,2020,1,8,1,0,0,0,0,0,0,10
ID,"CITIBANK, N.A.",2011,0,0,0,0,0,1,0,0,0,1
ID,"CITIBANK, N.A.",2012,0,7,0,0,0,5,1,0,0,13
ID,"CITIBANK, N.A.",2013,0,14,1,0,0,6,0,1,0,22
ID,"CITIBANK, N.A.",2014,0,3,0,2,0,1,1,0,0,7
ID,"CITIBANK, N.A.",2015,2,8,0,4,0,3,0,0,0,17
ID,"CITIBANK, N.A.",2016,5,25,1,2,0,2,1,0,0,36
ID,"CITIBANK, N.A.",2017,0,10,1,3,1,4,1,0,0,20
ID,"CITIBANK, N.A.",2018,1,12,1,2,0,0,0,0,1,17
ID,"CITIBANK, N.A.",2019,1,13,2,3,0,0,0,0,0,19
ID,"CITIBANK, N.A.",2020,2,5,2,0,0,0,0,0,0,9
ID,"EQUIFAX, INC.",2012,0,0,3,0,0,0,0,0,0,3
ID,"EQUIFAX, INC.",2013,0,0,16,0,0,0,0,0,0,16
ID,"EQUIFAX, INC.",2014,0,0,22,0,0,0,0,0,0,22
